"SpatialAssessmentUnit";"Biotic_group";"integ_beat";"number_indicators"
"100kmE48N40";"Phytoplankton";0.35;1
"100kmE48N40";"Seals";0.563076923076923;13
"100kmE48N40";"Zooplankton";0.42;1
"100kmE48N42";"Benthic fauna quality";0.665;2
"100kmE48N42";"Birds";0.634444444444444;9
"100kmE48N42";"Chlorophyll A";0.34;1
"100kmE48N42";"Fish";0.567777777777778;9
"100kmE48N42";"Macrophytes";0.61;1
"100kmE48N42";"Phytoplankton";0.38;1
"100kmE48N42";"Seals";0.612307692307692;13
"100kmE48N42";"Secchi";0.42;1
"100kmE48N42";"Zooplankton";0.68;1
"100kmE48N43";"Benthic fauna quality";0.7;1
"100kmE48N43";"Birds";0.634444444444444;9
"100kmE48N43";"Chlorophyll A";0.34;1
"100kmE48N43";"Fish";0.593333333333333;6
"100kmE48N43";"Phytoplankton";0.38;1
"100kmE48N43";"Seals";0.612307692307692;13
"100kmE48N43";"Zooplankton";0.68;1
"100kmE48N44";"Benthic fauna quality";0.633333333333333;3
"100kmE48N44";"Birds";0.634444444444444;9
"100kmE48N44";"Chlorophyll A";0.426666666666667;3
"100kmE48N44";"Fish";0.628888888888889;9
"100kmE48N44";"Macrophytes";0.77;1
"100kmE48N44";"Oxygen";0.65;1
"100kmE48N44";"Phytoplankton";0.38;1
"100kmE48N44";"Seals";0.612307692307692;26
"100kmE48N44";"Secchi";0.69;1
"100kmE48N44";"Zooplankton";0.68;1
"100kmE48N45";"Benthic fauna quality";0.74;2
"100kmE48N45";"Birds";0.634444444444444;9
"100kmE48N45";"Chlorophyll A";0.405;2
"100kmE48N45";"Fish";0.593333333333333;6
"100kmE48N45";"Seals";0.612307692307692;26
"100kmE48N45";"Zooplankton";0.64;1
"100kmE48N46";"Benthic fauna quality";0.79;1
"100kmE48N46";"Birds";0.634444444444444;9
"100kmE48N46";"Chlorophyll A";0.48;1
"100kmE48N46";"Fish";0.593333333333333;6
"100kmE48N46";"Seals";0.612307692307692;13
"100kmE48N46";"Zooplankton";0.64;1
"100kmE49N35";"Benthic fauna quality";0.72;1
"100kmE49N35";"Birds";0.634444444444444;9
"100kmE49N35";"Chlorophyll A";0.31;2
"100kmE49N35";"Fish";0.575;4
"100kmE49N35";"Oxygen";0.58;3
"100kmE49N35";"Phytoplankton";0.52;2
"100kmE49N35";"Seals";0.66625;16
"100kmE49N35";"Secchi";0.66;1
"100kmE49N36";"Benthic fauna quality";0.72;1
"100kmE49N36";"Birds";0.634444444444444;9
"100kmE49N36";"Chlorophyll A";0.33;1
"100kmE49N36";"Fish";0.575;4
"100kmE49N36";"Oxygen";0.4;1
"100kmE49N36";"Phytoplankton";0.54;1
"100kmE49N36";"Seals";0.66625;8
"100kmE49N37";"Benthic fauna quality";0.72;1
"100kmE49N37";"Birds";0.634444444444444;9
"100kmE49N37";"Chlorophyll A";0.33;1
"100kmE49N37";"Fish";0.575;8
"100kmE49N37";"Oxygen";0.4;1
"100kmE49N37";"Phytoplankton";0.54;1
"100kmE49N37";"Seals";0.66625;8
"100kmE49N38";"Benthic fauna quality";0.72;1
"100kmE49N38";"Birds";0.634444444444444;9
"100kmE49N38";"Chlorophyll A";0.33;1
"100kmE49N38";"Fish";0.575;4
"100kmE49N38";"Oxygen";0.4;1
"100kmE49N38";"Phytoplankton";0.54;1
"100kmE49N38";"Seals";0.66625;8
"100kmE49N39";"Benthic fauna quality";0.705;2
"100kmE49N39";"Birds";0.634444444444444;9
"100kmE49N39";"Chlorophyll A";0.27;2
"100kmE49N39";"Fish";0.575;8
"100kmE49N39";"Oxygen";0.4;2
"100kmE49N39";"Phytoplankton";0.445;2
"100kmE49N39";"Seals";0.602380952380952;21
"100kmE49N39";"Zooplankton";0.42;1
"100kmE49N40";"Benthic fauna quality";0.69;1
"100kmE49N40";"Birds";0.634444444444444;9
"100kmE49N40";"Chlorophyll A";0.21;1
"100kmE49N40";"Fish";0.575;4
"100kmE49N40";"Oxygen";0.4;1
"100kmE49N40";"Phytoplankton";0.35;1
"100kmE49N40";"Seals";0.563076923076923;13
"100kmE49N40";"Zooplankton";0.42;1
"100kmE49N41";"Benthic fauna quality";0.645;2
"100kmE49N41";"Birds";0.634444444444444;9
"100kmE49N41";"Chlorophyll A";0.4;2
"100kmE49N41";"Fish";0.575;4
"100kmE49N41";"Macrophytes";0.13;2
"100kmE49N41";"Oxygen";0.4;1
"100kmE49N41";"Phytoplankton";0.46;2
"100kmE49N41";"Seals";0.563076923076923;13
"100kmE49N41";"Secchi";NA;0
"100kmE49N41";"Zooplankton";0.42;1
"100kmE49N45";"Benthic fauna quality";0.79;1
"100kmE49N45";"Birds";0.634444444444444;9
"100kmE49N45";"Chlorophyll A";0.48;1
"100kmE49N45";"Fish";0.593333333333333;6
"100kmE49N45";"Seals";0.612307692307692;13
"100kmE49N45";"Zooplankton";0.64;1
"100kmE49N46";"Benthic fauna quality";0.79;1
"100kmE49N46";"Birds";0.634444444444444;9
"100kmE49N46";"Chlorophyll A";0.48;1
"100kmE49N46";"Fish";0.593333333333333;6
"100kmE49N46";"Seals";0.612307692307692;13
"100kmE49N46";"Zooplankton";0.64;1
"100kmE49N47";"Benthic fauna quality";0.79;1
"100kmE49N47";"Birds";0.634444444444444;9
"100kmE49N47";"Chlorophyll A";0.48;1
"100kmE49N47";"Fish";0.593333333333333;6
"100kmE49N47";"Seals";0.612307692307692;13
"100kmE49N47";"Zooplankton";0.64;1
"100kmE50N39";"Benthic fauna quality";0.653333333333333;3
"100kmE50N39";"Birds";0.634444444444444;9
"100kmE50N39";"Chlorophyll A";0.36;2
"100kmE50N39";"Fish";0.540909090909091;11
"100kmE50N39";"Macroalgae";0.545;2
"100kmE50N39";"Oxygen";0.4;1
"100kmE50N39";"Phytoplankton";0.296666666666667;3
"100kmE50N39";"Seals";0.602380952380952;21
"100kmE50N39";"Secchi";0.23;1
"100kmE50N40";"Benthic fauna quality";0.69;1
"100kmE50N40";"Birds";0.634444444444444;9
"100kmE50N40";"Chlorophyll A";0.21;1
"100kmE50N40";"Fish";0.575;8
"100kmE50N40";"Oxygen";0.4;1
"100kmE50N40";"Phytoplankton";0.35;1
"100kmE50N40";"Seals";0.563076923076923;13
"100kmE50N40";"Zooplankton";0.42;1
"100kmE50N41";"Benthic fauna quality";0.636666666666667;3
"100kmE50N41";"Birds";0.634444444444444;9
"100kmE50N41";"Chlorophyll A";0.333333333333333;3
"100kmE50N41";"Fish";0.604545454545454;11
"100kmE50N41";"Macrophytes";0.13;2
"100kmE50N41";"Oxygen";0.4;2
"100kmE50N41";"Phytoplankton";0.46;3
"100kmE50N41";"Seals";0.563076923076923;26
"100kmE50N41";"Secchi";NA;0
"100kmE50N41";"Zooplankton";0.41;2
"100kmE51N38";"Benthic fauna quality";0.645;2
"100kmE51N38";"Birds";0.634444444444444;9
"100kmE51N38";"Chlorophyll A";0.39;1
"100kmE51N38";"Fish";0.592857142857143;7
"100kmE51N38";"Phytoplankton";0.35;1
"100kmE51N38";"Seals";0.563076923076923;13
"100kmE51N38";"Secchi";0.51;1
"100kmE51N39";"Benthic fauna quality";0.62;2
"100kmE51N39";"Birds";0.634444444444444;9
"100kmE51N39";"Chlorophyll A";0.39;1
"100kmE51N39";"Fish";0.521428571428571;7
"100kmE51N39";"Macroalgae";0.545;2
"100kmE51N39";"Phytoplankton";0.175;2
"100kmE51N39";"Seals";0.563076923076923;13
"100kmE51N39";"Secchi";0.23;1
"100kmE51N41";"Benthic fauna quality";0.505;2
"100kmE51N41";"Birds";0.634444444444444;9
"100kmE51N41";"Chlorophyll A";0.375;2
"100kmE51N41";"Fish";0.621428571428571;7
"100kmE51N41";"Macrophytes";0.375;2
"100kmE51N41";"Oxygen";0.4;1
"100kmE51N41";"Phytoplankton";0.525;2
"100kmE51N41";"Seals";0.563076923076923;13
"100kmE51N41";"Secchi";NA;0
"100kmE51N41";"Zooplankton";0.4;1
"100kmE52N41";"Benthic fauna quality";0.62;1
"100kmE52N41";"Birds";0.634444444444444;9
"100kmE52N41";"Chlorophyll A";0.2;1
"100kmE52N41";"Fish";0.575;4
"100kmE52N41";"Oxygen";0.4;1
"100kmE52N41";"Phytoplankton";0.46;1
"100kmE52N41";"Seals";0.563076923076923;13
"100kmE52N41";"Zooplankton";0.4;1
"20kmE336N310";"Birds";0.530625;32
"20kmE336N310";"Cetaceans";NA;0
"20kmE336N310";"Fish";0.624;15
"20kmE336N310";"Seals";0.62;1
"20kmE336N312";"Benthic fauna quality";0.5;1
"20kmE336N312";"Birds";0.530625;32
"20kmE336N312";"Cetaceans";NA;0
"20kmE336N312";"Fish";0.624;15
"20kmE336N312";"Seals";0.62;1
"20kmE336N314";"Benthic fauna quality";0.5;1
"20kmE336N314";"Birds";0.530625;32
"20kmE336N314";"Cetaceans";NA;0
"20kmE336N314";"Fish";0.624;15
"20kmE336N314";"Seals";0.62;1
"20kmE338N294";"Birds";0.530625;32
"20kmE338N294";"Cetaceans";NA;0
"20kmE338N294";"Fish";0.624;15
"20kmE338N294";"Seals";0.68;2
"20kmE338N300";"Birds";0.530625;32
"20kmE338N300";"Cetaceans";NA;0
"20kmE338N300";"Fish";0.624;15
"20kmE338N300";"Seals";0.68;2
"20kmE338N312";"Benthic fauna quality";0.5;1
"20kmE338N312";"Birds";0.530625;32
"20kmE338N312";"Cetaceans";NA;0
"20kmE338N312";"Fish";0.624;15
"20kmE338N312";"Seals";0.62;1
"20kmE338N314";"Birds";0.530625;32
"20kmE338N314";"Cetaceans";NA;0
"20kmE338N314";"Fish";0.624;15
"20kmE338N314";"Seals";0.62;1
"20kmE340N298";"Benthic fauna quality";0.5;1
"20kmE340N298";"Birds";0.530625;32
"20kmE340N298";"Cetaceans";NA;0
"20kmE340N298";"Fish";0.624;15
"20kmE340N298";"Seals";0.68;2
"20kmE340N300";"Benthic fauna quality";0.5;1
"20kmE340N300";"Birds";0.530625;32
"20kmE340N300";"Cetaceans";NA;0
"20kmE340N300";"Fish";0.624;15
"20kmE340N300";"Seals";0.68;2
"20kmE340N312";"Birds";0.530625;32
"20kmE340N312";"Cetaceans";NA;0
"20kmE340N312";"Fish";0.624;15
"20kmE340N312";"Seals";0.62;1
"20kmE340N314";"Benthic fauna quality";0.5;1
"20kmE340N314";"Birds";0.530625;32
"20kmE340N314";"Cetaceans";NA;0
"20kmE340N314";"Fish";0.624;15
"20kmE340N314";"Seals";0.62;1
"20kmE342N292";"Benthic fauna quality";0.5;1
"20kmE342N292";"Birds";0.530625;32
"20kmE342N292";"Cetaceans";NA;0
"20kmE342N292";"Fish";0.624;15
"20kmE342N292";"Seals";0.68;2
"20kmE342N294";"Benthic fauna quality";0.5;1
"20kmE342N294";"Birds";0.530625;32
"20kmE342N294";"Cetaceans";NA;0
"20kmE342N294";"Fish";0.624;15
"20kmE342N294";"Seals";0.68;2
"20kmE342N296";"Benthic fauna quality";0.5;1
"20kmE342N296";"Birds";0.530625;32
"20kmE342N296";"Cetaceans";NA;0
"20kmE342N296";"Fish";0.624;15
"20kmE342N296";"Seals";0.68;2
"20kmE342N298";"Benthic fauna quality";0.5;1
"20kmE342N298";"Birds";0.530625;32
"20kmE342N298";"Cetaceans";NA;0
"20kmE342N298";"Fish";0.624;15
"20kmE342N298";"Seals";0.68;2
"20kmE342N300";"Benthic fauna quality";0.5;1
"20kmE342N300";"Birds";0.530625;32
"20kmE342N300";"Cetaceans";NA;0
"20kmE342N300";"Fish";0.624;15
"20kmE342N300";"Seals";0.68;2
"20kmE342N302";"Benthic fauna quality";0.5;1
"20kmE342N302";"Birds";0.530625;32
"20kmE342N302";"Cetaceans";NA;0
"20kmE342N302";"Fish";0.624;15
"20kmE342N302";"Seals";0.68;2
"20kmE342N304";"Benthic fauna quality";0.5;1
"20kmE342N304";"Birds";0.530625;32
"20kmE342N304";"Cetaceans";NA;0
"20kmE342N304";"Fish";0.624;15
"20kmE342N304";"Seals";0.68;2
"20kmE342N310";"Benthic fauna quality";0.5;1
"20kmE342N310";"Birds";0.530625;32
"20kmE342N310";"Cetaceans";NA;0
"20kmE342N310";"Fish";0.624;15
"20kmE342N310";"Seals";0.62;1
"20kmE342N312";"Benthic fauna quality";0.5;1
"20kmE342N312";"Birds";0.530625;32
"20kmE342N312";"Cetaceans";NA;0
"20kmE342N312";"Fish";0.624;15
"20kmE342N312";"Seals";0.62;1
"20kmE342N314";"Benthic fauna quality";0.5;1
"20kmE342N314";"Birds";0.530625;32
"20kmE342N314";"Cetaceans";NA;0
"20kmE342N314";"Fish";0.624;15
"20kmE342N314";"Seals";0.62;1
"20kmE344N292";"Birds";0.530625;32
"20kmE344N292";"Cetaceans";NA;0
"20kmE344N292";"Fish";0.624;15
"20kmE344N292";"Seals";0.68;2
"20kmE344N294";"Birds";0.530625;32
"20kmE344N294";"Cetaceans";NA;0
"20kmE344N294";"Fish";0.624;15
"20kmE344N294";"Seals";0.68;2
"20kmE344N296";"Benthic fauna quality";0.5;1
"20kmE344N296";"Birds";0.530625;32
"20kmE344N296";"Cetaceans";NA;0
"20kmE344N296";"Fish";0.624;15
"20kmE344N296";"Seals";0.68;2
"20kmE344N298";"Benthic fauna quality";0.5;1
"20kmE344N298";"Birds";0.530625;32
"20kmE344N298";"Cetaceans";NA;0
"20kmE344N298";"Fish";0.624;15
"20kmE344N298";"Seals";0.68;2
"20kmE344N300";"Benthic fauna quality";0.5;1
"20kmE344N300";"Birds";0.530625;32
"20kmE344N300";"Cetaceans";NA;0
"20kmE344N300";"Fish";0.624;15
"20kmE344N300";"Seals";0.68;2
"20kmE344N302";"Benthic fauna quality";0.5;1
"20kmE344N302";"Birds";0.530625;32
"20kmE344N302";"Cetaceans";NA;0
"20kmE344N302";"Fish";0.624;15
"20kmE344N302";"Seals";0.68;2
"20kmE344N304";"Benthic fauna quality";0.5;1
"20kmE344N304";"Birds";0.530625;32
"20kmE344N304";"Cetaceans";NA;0
"20kmE344N304";"Fish";0.624;15
"20kmE344N304";"Seals";0.68;2
"20kmE344N310";"Benthic fauna quality";0.5;1
"20kmE344N310";"Birds";0.530625;32
"20kmE344N310";"Cetaceans";NA;0
"20kmE344N310";"Fish";0.624;15
"20kmE344N310";"Seals";0.62;1
"20kmE344N312";"Benthic fauna quality";0.5;1
"20kmE344N312";"Birds";0.530625;32
"20kmE344N312";"Cetaceans";NA;0
"20kmE344N312";"Fish";0.624;15
"20kmE344N312";"Seals";0.62;1
"20kmE346N290";"Benthic fauna quality";0.5;1
"20kmE346N290";"Birds";0.530625;32
"20kmE346N290";"Cetaceans";NA;0
"20kmE346N290";"Fish";0.624;15
"20kmE346N290";"Seals";0.68;2
"20kmE346N292";"Benthic fauna quality";0.5;1
"20kmE346N292";"Birds";0.530625;32
"20kmE346N292";"Cetaceans";NA;0
"20kmE346N292";"Fish";0.624;15
"20kmE346N292";"Seals";0.68;2
"20kmE346N294";"Benthic fauna quality";0.5;1
"20kmE346N294";"Birds";0.530625;32
"20kmE346N294";"Cetaceans";NA;0
"20kmE346N294";"Fish";0.624;15
"20kmE346N294";"Seals";0.68;2
"20kmE346N296";"Benthic fauna quality";0.5;1
"20kmE346N296";"Birds";0.530625;32
"20kmE346N296";"Cetaceans";NA;0
"20kmE346N296";"Fish";0.624;15
"20kmE346N296";"Seals";0.68;2
"20kmE346N298";"Benthic fauna quality";0.5;1
"20kmE346N298";"Birds";0.530625;32
"20kmE346N298";"Cetaceans";NA;0
"20kmE346N298";"Fish";0.624;15
"20kmE346N298";"Seals";0.68;2
"20kmE346N300";"Benthic fauna quality";0.5;1
"20kmE346N300";"Birds";0.530625;32
"20kmE346N300";"Cetaceans";NA;0
"20kmE346N300";"Fish";0.648484848484848;33
"20kmE346N300";"Seals";0.68;2
"20kmE346N302";"Benthic fauna quality";0.5;1
"20kmE346N302";"Birds";0.530625;32
"20kmE346N302";"Cetaceans";NA;0
"20kmE346N302";"Fish";0.648484848484848;33
"20kmE346N302";"Seals";0.68;2
"20kmE346N310";"Benthic fauna quality";0.5;1
"20kmE346N310";"Birds";0.530625;32
"20kmE346N310";"Cetaceans";NA;0
"20kmE346N310";"Fish";0.648484848484848;33
"20kmE346N310";"Seals";0.62;1
"20kmE346N312";"Benthic fauna quality";0.5;1
"20kmE346N312";"Birds";0.530625;32
"20kmE346N312";"Cetaceans";NA;0
"20kmE346N312";"Fish";0.648484848484848;33
"20kmE346N312";"Seals";0.62;1
"20kmE346N372";"Birds";0.530625;32
"20kmE346N372";"Cetaceans";NA;0
"20kmE346N372";"Fish";0.642857142857143;21
"20kmE346N372";"Invertebrate fisheries";0.635;6
"20kmE346N372";"Seals";0.56;1
"20kmE346N374";"Benthic fauna quality";0.36;1
"20kmE346N374";"Birds";0.530625;32
"20kmE346N374";"Cetaceans";NA;0
"20kmE346N374";"Fish";0.642857142857143;21
"20kmE346N374";"Invertebrate fisheries";0.635;6
"20kmE346N374";"Seals";0.56;1
"20kmE346N390";"Benthic fauna quality";0.36;1
"20kmE346N390";"Birds";0.530625;32
"20kmE346N390";"Cetaceans";NA;0
"20kmE346N390";"Fish";0.661153846153846;26
"20kmE346N390";"Invertebrate fisheries";0.72;6
"20kmE346N390";"Seals";0.59;1
"20kmE346N392";"Benthic fauna quality";0.36;1
"20kmE346N392";"Birds";0.530625;32
"20kmE346N392";"Cetaceans";NA;0
"20kmE346N392";"Fish";0.661153846153846;26
"20kmE346N392";"Invertebrate fisheries";0.72;6
"20kmE346N392";"Seals";0.59;1
"20kmE346N394";"Birds";0.530625;32
"20kmE346N394";"Cetaceans";NA;0
"20kmE346N394";"Fish";0.661153846153846;26
"20kmE346N394";"Invertebrate fisheries";0.72;6
"20kmE346N394";"Seals";0.59;1
"20kmE348N290";"Benthic fauna quality";0.5;1
"20kmE348N290";"Birds";0.530625;32
"20kmE348N290";"Cetaceans";NA;0
"20kmE348N290";"Fish";0.624;15
"20kmE348N290";"Seals";0.68;2
"20kmE348N294";"Birds";0.530625;32
"20kmE348N294";"Cetaceans";NA;0
"20kmE348N294";"Fish";0.624;15
"20kmE348N294";"Seals";0.68;2
"20kmE348N296";"Birds";0.530625;32
"20kmE348N296";"Cetaceans";NA;0
"20kmE348N296";"Fish";0.624;15
"20kmE348N296";"Seals";0.68;2
"20kmE348N300";"Benthic fauna quality";0.5;1
"20kmE348N300";"Birds";0.530625;32
"20kmE348N300";"Cetaceans";NA;0
"20kmE348N300";"Fish";0.668888888888889;18
"20kmE348N300";"Seals";0.68;2
"20kmE348N302";"Benthic fauna quality";0.5;1
"20kmE348N302";"Birds";0.530625;32
"20kmE348N302";"Cetaceans";NA;0
"20kmE348N302";"Fish";0.668888888888889;18
"20kmE348N302";"Seals";0.68;2
"20kmE348N310";"Birds";0.530625;32
"20kmE348N310";"Cetaceans";NA;0
"20kmE348N310";"Fish";0.668888888888889;18
"20kmE348N310";"Seals";0.62;1
"20kmE348N312";"Benthic fauna quality";0.5;1
"20kmE348N312";"Birds";0.530625;32
"20kmE348N312";"Cetaceans";NA;0
"20kmE348N312";"Fish";0.668888888888889;18
"20kmE348N312";"Seals";0.62;1
"20kmE348N372";"Birds";0.530625;32
"20kmE348N372";"Cetaceans";NA;0
"20kmE348N372";"Fish";0.642857142857143;21
"20kmE348N372";"Invertebrate fisheries";0.635;6
"20kmE348N372";"Seals";0.56;1
"20kmE348N374";"Birds";0.530625;32
"20kmE348N374";"Cetaceans";NA;0
"20kmE348N374";"Fish";0.642857142857143;21
"20kmE348N374";"Invertebrate fisheries";0.635;6
"20kmE348N374";"Seals";0.56;1
"20kmE348N390";"Benthic fauna quality";0.36;1
"20kmE348N390";"Birds";0.530625;32
"20kmE348N390";"Cetaceans";NA;0
"20kmE348N390";"Fish";0.661153846153846;26
"20kmE348N390";"Invertebrate fisheries";0.72;6
"20kmE348N390";"Seals";0.59;1
"20kmE348N392";"Benthic fauna quality";0.36;1
"20kmE348N392";"Birds";0.530625;32
"20kmE348N392";"Cetaceans";NA;0
"20kmE348N392";"Fish";0.661153846153846;26
"20kmE348N392";"Invertebrate fisheries";0.72;6
"20kmE348N392";"Seals";0.59;1
"20kmE348N394";"Benthic fauna quality";0.36;1
"20kmE348N394";"Birds";0.530625;32
"20kmE348N394";"Cetaceans";NA;0
"20kmE348N394";"Fish";0.661153846153846;26
"20kmE348N394";"Invertebrate fisheries";0.72;6
"20kmE348N394";"Seals";0.59;1
"20kmE350N296";"Benthic fauna quality";0.5;1
"20kmE350N296";"Birds";0.530625;32
"20kmE350N296";"Cetaceans";NA;0
"20kmE350N296";"Fish";0.668888888888889;18
"20kmE350N296";"Seals";0.68;2
"20kmE350N298";"Benthic fauna quality";0.5;1
"20kmE350N298";"Birds";0.530625;32
"20kmE350N298";"Cetaceans";NA;0
"20kmE350N298";"Fish";0.668888888888889;18
"20kmE350N298";"Seals";0.68;2
"20kmE350N300";"Birds";0.530625;32
"20kmE350N300";"Cetaceans";NA;0
"20kmE350N300";"Fish";0.668888888888889;18
"20kmE350N300";"Seals";0.68;2
"20kmE350N302";"Birds";0.530625;32
"20kmE350N302";"Cetaceans";NA;0
"20kmE350N302";"Fish";0.668888888888889;18
"20kmE350N302";"Seals";0.68;2
"20kmE350N310";"Benthic fauna quality";0.5;1
"20kmE350N310";"Birds";0.530625;32
"20kmE350N310";"Cetaceans";NA;0
"20kmE350N310";"Fish";0.668888888888889;18
"20kmE350N310";"Seals";0.62;1
"20kmE350N312";"Benthic fauna quality";0.5;1
"20kmE350N312";"Birds";0.530625;32
"20kmE350N312";"Cetaceans";NA;0
"20kmE350N312";"Fish";0.668888888888889;18
"20kmE350N312";"Seals";0.62;1
"20kmE350N314";"Birds";0.530625;32
"20kmE350N314";"Cetaceans";NA;0
"20kmE350N314";"Fish";0.668888888888889;18
"20kmE350N314";"Seals";0.62;1
"20kmE350N372";"Benthic fauna quality";0.36;1
"20kmE350N372";"Birds";0.530625;32
"20kmE350N372";"Cetaceans";NA;0
"20kmE350N372";"Fish";0.642857142857143;21
"20kmE350N372";"Invertebrate fisheries";0.635;6
"20kmE350N372";"Seals";0.56;1
"20kmE350N374";"Birds";0.530625;32
"20kmE350N374";"Cetaceans";NA;0
"20kmE350N374";"Fish";0.642857142857143;21
"20kmE350N374";"Invertebrate fisheries";0.635;6
"20kmE350N374";"Seals";0.56;1
"20kmE350N376";"Birds";0.530625;32
"20kmE350N376";"Fish";0.642857142857143;21
"20kmE350N376";"Invertebrate fisheries";0.635;6
"20kmE350N376";"Seals";0.56;1
"20kmE350N390";"Benthic fauna quality";0.36;1
"20kmE350N390";"Birds";0.530625;32
"20kmE350N390";"Cetaceans";NA;0
"20kmE350N390";"Fish";0.661153846153846;26
"20kmE350N390";"Invertebrate fisheries";0.72;6
"20kmE350N390";"Seals";0.59;1
"20kmE350N392";"Benthic fauna quality";0.36;1
"20kmE350N392";"Birds";0.530625;32
"20kmE350N392";"Cetaceans";NA;0
"20kmE350N392";"Fish";0.661153846153846;26
"20kmE350N392";"Invertebrate fisheries";0.72;6
"20kmE350N392";"Seals";0.59;1
"20kmE350N394";"Benthic fauna quality";0.36;1
"20kmE350N394";"Birds";0.530625;32
"20kmE350N394";"Cetaceans";NA;0
"20kmE350N394";"Fish";0.661153846153846;26
"20kmE350N394";"Invertebrate fisheries";0.72;6
"20kmE350N394";"Seals";0.59;1
"20kmE350N396";"Birds";0.530625;32
"20kmE350N396";"Cetaceans";NA;0
"20kmE350N396";"Fish";0.661153846153846;26
"20kmE350N396";"Invertebrate fisheries";0.72;6
"20kmE350N396";"Seals";0.59;1
"20kmE352N296";"Birds";0.530625;32
"20kmE352N296";"Cetaceans";NA;0
"20kmE352N296";"Fish";0.668888888888889;18
"20kmE352N296";"Seals";0.68;2
"20kmE352N298";"Benthic fauna quality";0.5;1
"20kmE352N298";"Birds";0.530625;32
"20kmE352N298";"Cetaceans";NA;0
"20kmE352N298";"Fish";0.668888888888889;18
"20kmE352N298";"Seals";0.68;2
"20kmE352N300";"Benthic fauna quality";0.5;1
"20kmE352N300";"Birds";0.530625;32
"20kmE352N300";"Cetaceans";NA;0
"20kmE352N300";"Fish";0.668888888888889;18
"20kmE352N300";"Seals";0.68;2
"20kmE352N310";"Benthic fauna quality";0.5;1
"20kmE352N310";"Birds";0.530625;32
"20kmE352N310";"Cetaceans";NA;0
"20kmE352N310";"Fish";0.668888888888889;18
"20kmE352N310";"Seals";0.62;1
"20kmE352N312";"Benthic fauna quality";0.5;1
"20kmE352N312";"Birds";0.530625;32
"20kmE352N312";"Cetaceans";NA;0
"20kmE352N312";"Fish";0.668888888888889;18
"20kmE352N312";"Seals";0.62;1
"20kmE352N314";"Benthic fauna quality";0.5;1
"20kmE352N314";"Birds";0.530625;32
"20kmE352N314";"Cetaceans";NA;0
"20kmE352N314";"Fish";0.668888888888889;18
"20kmE352N314";"Seals";0.62;1
"20kmE352N372";"Benthic fauna quality";0.36;1
"20kmE352N372";"Birds";0.530625;32
"20kmE352N372";"Cetaceans";NA;0
"20kmE352N372";"Fish";0.642857142857143;21
"20kmE352N372";"Invertebrate fisheries";0.635;6
"20kmE352N372";"Seals";0.56;1
"20kmE352N374";"Benthic fauna quality";0.36;1
"20kmE352N374";"Birds";0.530625;32
"20kmE352N374";"Cetaceans";NA;0
"20kmE352N374";"Fish";0.642857142857143;21
"20kmE352N374";"Invertebrate fisheries";0.635;6
"20kmE352N374";"Seals";0.56;1
"20kmE352N376";"Birds";0.530625;32
"20kmE352N376";"Cetaceans";NA;0
"20kmE352N376";"Fish";0.642857142857143;21
"20kmE352N376";"Invertebrate fisheries";0.635;6
"20kmE352N376";"Seals";0.56;1
"20kmE352N390";"Benthic fauna quality";0.36;1
"20kmE352N390";"Birds";0.530625;32
"20kmE352N390";"Cetaceans";NA;0
"20kmE352N390";"Fish";0.661153846153846;26
"20kmE352N390";"Invertebrate fisheries";0.72;6
"20kmE352N390";"Seals";0.59;1
"20kmE352N392";"Benthic fauna quality";0.36;1
"20kmE352N392";"Birds";0.530625;32
"20kmE352N392";"Cetaceans";NA;0
"20kmE352N392";"Fish";0.661153846153846;26
"20kmE352N392";"Invertebrate fisheries";0.72;6
"20kmE352N392";"Seals";0.59;1
"20kmE352N394";"Benthic fauna quality";0.36;1
"20kmE352N394";"Birds";0.530625;32
"20kmE352N394";"Cetaceans";NA;0
"20kmE352N394";"Fish";0.661153846153846;26
"20kmE352N394";"Invertebrate fisheries";0.72;6
"20kmE352N394";"Seals";0.59;1
"20kmE352N396";"Benthic fauna quality";0.36;1
"20kmE352N396";"Birds";0.530625;32
"20kmE352N396";"Cetaceans";NA;0
"20kmE352N396";"Fish";0.661153846153846;26
"20kmE352N396";"Invertebrate fisheries";0.72;6
"20kmE352N396";"Seals";0.59;1
"20kmE352N398";"Birds";0.530625;32
"20kmE352N398";"Cetaceans";NA;0
"20kmE352N398";"Fish";0.661153846153846;26
"20kmE352N398";"Invertebrate fisheries";0.72;6
"20kmE352N398";"Seals";0.59;1
"20kmE354N296";"Benthic fauna quality";0.5;1
"20kmE354N296";"Birds";0.530625;32
"20kmE354N296";"Cetaceans";NA;0
"20kmE354N296";"Fish";0.668888888888889;18
"20kmE354N296";"Seals";0.68;2
"20kmE354N298";"Benthic fauna quality";0.5;1
"20kmE354N298";"Birds";0.530625;32
"20kmE354N298";"Cetaceans";NA;0
"20kmE354N298";"Fish";0.668888888888889;18
